utp,nome_utp,municipio,nome_municipio,uf,long_utp,lat_utp,sede
38,Barreiras,2901403,Angical,BA,-44.695823,-12.006683,false
107,Feira de Santana,2901502,Anguera,BA,-39.248499,-12.149587,false
367,Lagarto,2901601,Antas,BA,-38.331042,-10.412702,false
107,Feira de Santana,2901700,Antônio Cardoso,BA,-39.118662,-12.434839,false
549,Senhor do Bonfim,2901809,Antônio Gonçalves,BA,-40.275659,-10.575798,false
7,Alagoinhas,2901908,Aporá,BA,-38.079995,-11.655394,false
181,Jequié,2901957,Apuarema,BA,-39.742132,-13.853229,false
362,Vitória da Conquista,2902005,Aracatu,BA,-41.461685,-14.42663,false
7,Alagoinhas,2902054,Araças,BA,-38.198288,-12.2152,false
739,Ribeira do Pombal,2902104,Araci,BA,-38.960958,-11.335728,false
7,Alagoinhas,2902203,Aramari,BA,-38.503066,-12.088183,false
159,Itabuna,2902252,Arataca,BA,-39.413282,-15.260873,false
93,Santo Antônio de Jesus,2902302,Aratuípe,BA,-39.002911,-13.080597,false
350,Cairu,2902401,Aurelino Leal,BA,-39.321997,-14.316949,false
38,Barreiras,2902500,Baianópolis,BA,-44.536098,-12.304125,false
603,Baixa Grande,2902609,Baixa Grande,BA,-40.166861,-11.959357,true
739,Ribeira do Pombal,2902658,Banzaê,BA,-38.61187,-10.574092,false
404,Barra,2902708,Barra,BA,-43.143639,-11.088955,true
545,Barra da Estiva,2902807,Barra da Estiva,BA,-41.331696,-13.620205,true
362,Vitória da Conquista,2902906,Barra do Choça,BA,-40.576373,-14.864273,false
538,Irecê,2903003,Barra do Mendes,BA,-42.059128,-11.808828,false
350,Cairu,2903102,Barra do Rocha,BA,-39.601386,-14.210029,false
38,Barreiras,2903201,Barreiras,BA,-45.004168,-12.144925,true
446,Canarana,2903235,Barro Alto,BA,-41.912096,-11.761064,false
752,Conceição do Coité,2903276,Barrocas,BA,-39.078669,-11.529113,false
159,Itabuna,2903300,Barro Preto,BA,-39.473335,-14.809754,false
268,Porto Seguro,2903409,Belmonte,BA,-38.880303,-15.861396,false
362,Vitória da Conquista,2903508,Belo Campo,BA,-41.260033,-15.033496,false
107,Feira de Santana,2903607,Biritinga,BA,-38.812159,-11.62011,false
362,Vitória da Conquista,2903706,Boa Nova,BA,-40.200522,-14.362608,false
539,Itaberaba,2903805,Boa Vista do Tupim,BA,-40.605743,-12.661322,false
296,Bom Jesus da Lapa,2903904,Bom Jesus da Lapa,BA,-43.417142,-13.254114,true
362,Vitória da Conquista,2903953,Bom Jesus da Serra,BA,-40.501176,-14.372922,false
636,Abaíra,2904001,Boninal,BA,-41.824328,-12.715121,false
749,Utinga,2904050,Bonito,BA,-41.268403,-11.969573,false
415,Oliveira dos Brejinhos,2904100,Boquira,BA,-42.730115,-12.820823,false
730,Tanque Novo,2904209,Botuporã,BA,-42.529278,-13.380866,false
54,Brejões,2904308,Brejões,BA,-39.793492,-13.105536,true
296,Bom Jesus da Lapa,2904407,Brejolândia,BA,-43.965665,-12.486693,false
421,Brotas de Macaúbas,2904506,Brotas de Macaúbas,BA,-42.624691,-12.002636,true
667,Brumado,2904605,Brumado,BA,-41.66707,-14.205438,true
159,Itabuna,2904704,Buerarema,BA,-39.30252,-14.956441,false
424,Mansidão,2904753,Buritirama,BA,-43.631381,-10.711791,false
542,Itapetinga,2904803,Caatiba,BA,-40.410272,-14.978551,false
57,Santo Amaro,2904852,Cabaceiras do Paraguaçu,BA,-39.186713,-12.537136,false
57,Santo Amaro,2904902,Cachoeira,BA,-38.969398,-12.596211,false
431,Caculé,2905008,Caculé,BA,-42.221414,-14.504206,true
548,Jacobina,2905107,Caém,BA,-40.437312,-11.093092,false
362,Vitória da Conquista,2905156,Caetanos,BA,-40.90929,-14.338563,false
432,Caetité,2905206,Caetité,BA,-42.485711,-14.066754,true
726,Iraquara,2905305,Cafarnaum,BA,-41.472222,-11.691356,false
350,Cairu,2905404,Cairu,BA,-39.043254,-13.487603,true
548,Jacobina,2905503,Caldeirão Grande,BA,-40.30737,-11.022156,false
159,Itabuna,2905602,Camacan,BA,-39.496367,-15.417627,false
291,Salvador,2905701,Camaçari,BA,-38.32574,-12.698817,false
350,Cairu,2905800,Camamu,BA,-39.10057,-13.947076,false
437,Campo Alegre de Lourdes,2905909,Campo Alegre de Lourdes,BA,-43.012298,-9.517154,true
549,Senhor do Bonfim,2906006,Campo Formoso,BA,-40.318821,-10.505662,false
296,Bom Jesus da Lapa,2906105,Canápolis,BA,-44.205029,-13.075911,false
446,Canarana,2906204,Canarana,BA,-41.765492,-11.687583,true
447,Canavieiras,2906303,Canavieiras,BA,-38.947376,-15.679777,true
107,Feira de Santana,2906402,Candeal,BA,-39.123718,-11.80497,false
291,Salvador,2906501,Candeias,BA,-38.543596,-12.671923,false
520,Guanambi,2906600,Candiba,BA,-42.864402,-14.413187,false
362,Vitória da Conquista,2906709,Cândido Sales,BA,-41.241118,-15.506066,false
594,Cansanção,2906808,Cansanção,BA,-39.496605,-10.66675,true
449,Canudos,2906824,Canudos,BA,-39.024071,-9.890673,true
708,Capim Grosso,2906857,Capela do Alto Alegre,BA,-39.835355,-11.670082,false
708,Capim Grosso,2906873,Capim Grosso,BA,-40.011001,-11.381574,true
362,Vitória da Conquista,2906899,Caraíbas,BA,-41.265431,-14.722069,false
453,Mucuri,2906907,Caravelas,BA,-39.253382,-17.733371,false
7,Alagoinhas,2907004,Cardeal da Silva,BA,-37.945477,-11.940767,false
455,Malhada,2907103,Carinhanha,BA,-43.761777,-14.302007,false
457,Casa Nova,2907202,Casa Nova,BA,-40.975797,-9.178595,true
93,Santo Antônio de Jesus,2907301,Castro Alves,BA,-39.426519,-12.765833,false
38,Barreiras,2907400,Catolândia,BA,-44.85977,-12.316006,false
7,Alagoinhas,2907509,Catu,BA,-38.376294,-12.355187,false
627,Livramento de Nossa Senhora,2907558,Caturama,BA,-42.296407,-13.328201,false
538,Irecê,2907608,Central,BA,-42.112349,-11.137989,false
409,Belém do São Francisco,2907707,Chorrochó,BA,-39.10237,-8.975478,false
367,Lagarto,2907806,Cícero Dantas,BA,-38.383419,-10.592172,false
469,Tobias Barreto,2907905,Cipó,BA,-38.517129,-11.101144,false
159,Itabuna,2908002,Coaraci,BA,-39.552304,-14.636814,false
471,Cocos,2908101,Cocos,BA,-44.545669,-14.171078,true
57,Santo Amaro,2908200,Conceição da Feira,BA,-38.999781,-12.503992,false
93,Santo Antônio de Jesus,2908309,Conceição do Almeida,BA,-39.170946,-12.77802,false
752,Conceição do Coité,2908408,Conceição do Coité,BA,-39.281684,-11.561826,true
107,Feira de Santana,2908507,Conceição do Jacuípe,BA,-38.763674,-12.322946,false
7,Alagoinhas,2908606,Conde,BA,-37.606978,-11.813432,false
431,Caculé,2908705,Condeúba,BA,-41.97081,-14.89041,false
545,Barra da Estiva,2908804,Contendas do Sincorá,BA,-41.046318,-13.755497,false
107,Feira de Santana,2908903,Coração de Maria,BA,-38.750517,-12.247921,false
431,Caculé,2909000,Cordeiros,BA,-41.935734,-15.037234,false
296,Bom Jesus da Lapa,2909109,Coribe,BA,-44.453036,-13.827842,false
246,Paulo Afonso,2909208,Coronel João Sá,BA,-37.932964,-10.279395,false
296,Bom Jesus da Lapa,2909307,Correntina,BA,-44.641087,-13.341772,false
38,Barreiras,2909406,Cotegipe,BA,-44.252476,-12.028597,false
54,Brejões,2909505,Cravolândia,BA,-39.812712,-13.362623,false
469,Tobias Barreto,2909604,Crisópolis,BA,-38.151716,-11.51779,false
38,Barreiras,2909703,Cristópolis,BA,-44.411842,-12.231451,false
93,Santo Antônio de Jesus,2909802,Cruz das Almas,BA,-39.100736,-12.663786,false
494,Curaçá,2909901,Curaçá,BA,-39.908081,-8.989032,true
181,Jequié,2910008,Dário Meira,BA,-39.902466,-14.435047,false
291,Salvador,2910057,Dias D'Ávila,BA,-38.297994,-12.604368,false
667,Brumado,2910107,Dom Basílio,BA,-41.770878,-13.763327,false
93,Santo Antônio de Jesus,2910206,Dom Macedo Costa,BA,-39.188094,-12.911489,false
93,Santo Antônio de Jesus,2910305,Elísio Medrado,BA,-39.520486,-12.943326,false
501,Encruzilhada,2910404,Encruzilhada,BA,-40.909121,-15.53458,true
7,Alagoinhas,2910503,Entre Rios,BA,-38.078777,-11.937261,false
7,Alagoinhas,2910602,Esplanada,BA,-37.944981,-11.799409,false
506,Euclides da Cunha,2910701,Euclides da Cunha,BA,-39.014249,-10.505818,true
106,Eunápolis,2910727,Eunápolis,BA,-39.584172,-16.375167,true
367,Lagarto,2910750,Fátima,BA,-38.208675,-10.60017,false
471,Cocos,2910776,Feira da Mata,BA,-44.283464,-14.210565,false
107,Feira de Santana,2910800,Feira de Santana,BA,-38.960033,-12.229284,true
549,Senhor do Bonfim,2910859,Filadélfia,BA,-40.137827,-10.738464,false
159,Itabuna,2910909,Firmino Alves,BA,-39.921442,-14.984935,false
159,Itabuna,2911006,Floresta Azul,BA,-39.656524,-14.862798,false
510,Formosa do Rio Preto,2911105,Formosa do Rio Preto,BA,-45.190991,-11.047032,true
350,Cairu,2911204,Gandu,BA,-39.486324,-13.743781,false
708,Capim Grosso,2911253,Gavião,BA,-39.786113,-11.470895,false
514,Gentio do Ouro,2911303,Gentio do Ouro,BA,-42.504742,-11.427531,true
246,Paulo Afonso,2911402,Glória,BA,-38.259273,-9.340173,false
350,Cairu,2911501,Gongogi,BA,-39.46724,-14.323713,false
57,Santo Amaro,2911600,Governador Mangabeira,BA,-39.034024,-12.601554,false
431,Caculé,2911659,Guajeru,BA,-41.937148,-14.546962,false
520,Guanambi,2911709,Guanambi,BA,-42.778562,-14.225315,true
106,Eunápolis,2911808,Guaratinga,BA,-39.781284,-16.581216,false
367,Lagarto,2911857,Heliópolis,BA,-38.280233,-10.675299,false
54,Brejões,2911907,Iaçu,BA,-40.213365,-12.769138,false
431,Caculé,2912004,Ibiassucê,BA,-42.255774,-14.276703,false
159,Itabuna,2912103,Ibicaraí,BA,-39.591541,-14.865763,false
545,Barra da Estiva,2912202,Ibicoara,BA,-41.272066,-13.426327,false
159,Itabuna,2912301,Ibicuí,BA,-39.989832,-14.84309,false
538,Irecê,2912400,Ibipeba,BA,-42.011248,-11.637526,false
415,Oliveira dos Brejinhos,2912509,Ibipitanga,BA,-42.491229,-12.879106,false
539,Itaberaba,2912608,Ibiquera,BA,-40.935421,-12.649929,false
350,Cairu,2912707,Ibirapitanga,BA,-39.374467,-14.165032,false
769,Nanuque,2912806,Ibirapuã,BA,-40.106309,-17.684197,false
181,Jequié,2912905,Ibirataia,BA,-39.640919,-14.067269,false
614,Ibitiara,2913002,Ibitiara,BA,-42.213294,-12.645514,true
538,Irecê,2913101,Ibititá,BA,-41.975152,-11.552771,false
533,Ibotirama,2913200,Ibotirama,BA,-43.218696,-12.184014,true
107,Feira de Santana,2913309,Ichu,BA,-39.188716,-11.75525,false
432,Caetité,2913408,Igaporã,BA,-42.71788,-13.767976,false
350,Cairu,2913457,Igrapiúna,BA,-39.140081,-13.820402,false
362,Vitória da Conquista,2913507,Iguaí,BA,-40.097513,-14.757963,false
126,Ilhéus,2913606,Ilhéus,BA,-39.043184,-14.79332,true
7,Alagoinhas,2913705,Inhambupe,BA,-38.354019,-11.789127,false
107,Feira de Santana,2913804,Ipecaetá,BA,-39.306026,-12.314199,false
181,Jequié,2913903,Ipiaú,BA,-39.735654,-14.137474,false
539,Itaberaba,2914000,Ipirá,BA,-39.740708,-12.160287,false
421,Brotas de Macaúbas,2914109,Ipupiara,BA,-42.610689,-11.828827,false
54,Brejões,2914208,Irajuba,BA,-40.083852,-13.25661,false
581,Maracás,2914307,Iramaia,BA,-40.969582,-13.293651,false
726,Iraquara,2914406,Iraquara,BA,-41.617959,-12.243501,true
107,Feira de Santana,2914505,Irará,BA,-38.771651,-12.033704,false
538,Irecê,2914604,Irecê,BA,-41.85886,-11.30338,true
106,Eunápolis,2914653,Itabela,BA,-39.553238,-16.575836,false
539,Itaberaba,2914703,Itaberaba,BA,-40.306995,-12.532254,true
159,Itabuna,2914802,Itabuna,BA,-39.273109,-14.78904,true
126,Ilhéus,2914901,Itacaré,BA,-38.994842,-14.278249,false
602,Andaraí,2915007,Itaeté,BA,-40.963419,-12.982034,false
181,Jequié,2915106,Itagi,BA,-40.013625,-14.161794,false
181,Jequié,2915205,Itagibá,BA,-39.848516,-14.286514,false
106,Eunápolis,2915304,Itagimirim,BA,-39.615192,-16.088143,false
764,Xique-Xique,2915353,Itaguaçu da Bahia,BA,-42.401157,-11.008722,false
159,Itabuna,2915403,Itaju do Colônia,BA,-39.724725,-15.140194,false
159,Itabuna,2915502,Itajuípe,BA,-39.381788,-14.678019,false
334,Teixeira de Freitas,2915601,Itamaraju,BA,-39.53304,-17.042338,false
350,Cairu,2915700,Itamari,BA,-39.676348,-13.774837,false
362,Vitória da Conquista,2915809,Itambé,BA,-40.624042,-15.248019,false
291,Salvador,2915908,Itanagra,BA,-38.038181,-12.268163,false
334,Teixeira de Freitas,2916005,Itanhém,BA,-40.327049,-17.166333,false
360,Vera Cruz,2916104,Itaparica,BA,-38.68403,-12.881489,false
159,Itabuna,2916203,Itapé,BA,-39.429963,-14.894808,false
106,Eunápolis,2916302,Itapebi,BA,-39.528541,-15.972167,false
542,Itapetinga,2916401,Itapetinga,BA,-40.247381,-15.246167,true
469,Tobias Barreto,2916500,Itapicuru,BA,-38.218612,-11.310953,false
350,Cairu,2916609,Itapitanga,BA,-39.566362,-14.421195,false
54,Brejões,2916708,Itaquara,BA,-39.938244,-13.446409,false
542,Itapetinga,2916807,Itarantim,BA,-40.061545,-15.65783,false
54,Brejões,2916856,Itatim,BA,-39.703775,-12.709247,false
181,Jequié,2916906,Itiruçu,BA,-40.146172,-13.532399,false
594,Cansanção,2917003,Itiúba,BA,-39.853277,-10.691901,false
542,Itapetinga,2917102,Itororó,BA,-40.071703,-15.119037,false
545,Barra da Estiva,2917201,Ituaçu,BA,-41.310982,-13.807407,false
350,Cairu,2917300,Ituberá,BA,-39.149042,-13.736157,false
455,Malhada,2917334,Iuiú,BA,-43.556403,-14.412146,false
296,Bom Jesus da Lapa,2917359,Jaborandi,BA,-44.46597,-13.625934,false
431,Caculé,2917409,Jacaraci,BA,-42.430609,-14.849191,false
548,Jacobina,2917508,Jacobina,BA,-40.513018,-11.185062,true
181,Jequié,2917607,Jaguaquara,BA,-39.970255,-13.530699,false
549,Senhor do Bonfim,2917706,Jaguarari,BA,-40.193611,-10.262854,false
93,Santo Antônio de Jesus,2917805,Jaguaripe,BA,-38.891419,-13.115064,false
7,Alagoinhas,2917904,Jandaíra,BA,-37.786868,-11.565748,false
181,Jequié,2918001,Jequié,BA,-40.088607,-13.855664,true
246,Paulo Afonso,2918100,Jeremoabo,BA,-38.351819,-10.062242,false
54,Brejões,2918209,Jiquiriçá,BA,-39.576502,-13.252306,false
181,Jequié,2918308,Jitaúna,BA,-39.889632,-14.017429,false
538,Irecê,2918357,João Dourado,BA,-41.659989,-11.346405,false
253,Petrolina,2918407,Juazeiro,BA,-40.503552,-9.410717,false
106,Eunápolis,2918456,Jucuruçu,BA,-40.158813,-16.844516,false
699,São Gabriel,2918506,Jussara,BA,-41.979732,-11.054555,false
159,Itabuna,2918555,Jussari,BA,-39.49494,-15.190456,false
667,Brumado,2918605,Jussiape,BA,-41.590142,-13.51295,false
181,Jequié,2918704,Lafaiete Coutinho,BA,-40.210606,-13.652999,false
432,Caetité,2918753,Lagoa Real,BA,-42.145712,-14.030029,false
93,Santo Antônio de Jesus,2918803,Laje,BA,-39.427552,-13.179649,false
769,Nanuque,2918902,Lajedão,BA,-40.345847,-17.612131,false
749,Utinga,2919009,Lajedinho,BA,-40.90371,-12.360374,false
181,Jequié,2919058,Lajedo do Tabocal,BA,-40.22523,-13.47252,false
107,Feira de Santana,2919108,Lamarão,BA,-38.89298,-11.791578,false
538,Irecê,2919157,Lapão,BA,-41.831909,-11.380139,false
291,Salvador,2919207,Lauro de Freitas,BA,-38.323462,-12.896718,false
569,Lençóis,2919306,Lençóis,BA,-41.394031,-12.564063,true
431,Caculé,2919405,Licínio de Almeida,BA,-42.502684,-14.675866,false
627,Livramento de Nossa Senhora,2919504,Livramento de Nossa Senhora,BA,-41.840387,-13.649501,true
574,Luís Eduardo Magalhães,2919553,Luís Eduardo Magalhães,BA,-45.800464,-12.078372,true
603,Baixa Grande,2919603,Macajuba,BA,-40.36518,-12.141393,false
542,Itapetinga,2919702,Macarani,BA,-40.422044,-15.567316,false
575,Macaúbas,2919801,Macaúbas,BA,-42.694666,-13.023672,true
409,Belém do São Francisco,2919900,Macururé,BA,-39.059515,-9.174706,false
291,Salvador,2919926,Madre de Deus,BA,-38.602769,-12.740313,false
362,Vitória da Conquista,2919959,Maetinga,BA,-41.483657,-14.661266,false
542,Itapetinga,2920007,Maiquinique,BA,-40.260515,-15.619772,false
708,Capim Grosso,2920106,Mairi,BA,-40.149783,-11.711111,false
455,Malhada,2920205,Malhada,BA,-43.77162,-14.340383,true
431,Caculé,2920304,Malhada de Pedras,BA,-41.878698,-14.377945,false
181,Jequié,2920403,Manoel Vitorino,BA,-40.242016,-14.145932,false
424,Mansidão,2920452,Mansidão,BA,-44.036485,-10.715829,true
581,Maracás,2920502,Maracás,BA,-40.431288,-13.437674,true
57,Santo Amaro,2920601,Maragogipe,BA,-38.918881,-12.77512,false
350,Cairu,2920700,Maraú,BA,-39.024952,-14.105531,false
539,Itaberaba,2920809,Marcionílio Souza,BA,-40.53453,-13.00351,false
159,Itabuna,2920908,Mascote,BA,-39.3024,-15.565988,false
291,Salvador,2921005,Mata de São João,BA,-38.297299,-12.529971,false
520,Guanambi,2921054,Matina,BA,-42.842932,-13.912636,false
334,Teixeira de Freitas,2921104,Medeiros Neto,BA,-40.220174,-17.370409,false
548,Jacobina,2921203,Miguel Calmon,BA,-40.59607,-11.428344,false
54,Brejões,2921302,Milagres,BA,-39.859127,-12.870575,false
548,Jacobina,2921401,Mirangaba,BA,-40.574793,-10.956117,false
362,Vitória da Conquista,2921450,Mirante,BA,-40.773567,-14.239818,false
594,Cansanção,2921500,Monte Santo,BA,-39.332706,-10.440158,false
533,Ibotirama,2921609,Morpará,BA,-43.277913,-11.558043,false
599,Morro do Chapéu,2921708,Morro do Chapéu,BA,-41.159097,-11.550126,true
431,Caculé,2921807,Mortugaba,BA,-42.380449,-15.016407,false
602,Andaraí,2921906,Mucugê,BA,-41.373213,-13.003894,false
453,Mucuri,2922003,Mucuri,BA,-39.547546,-18.08854,true
726,Iraquara,2922052,Mulungu do Morro,BA,-41.6438,-11.96722,false
603,Baixa Grande,2922102,Mundo Novo,BA,-40.471498,-11.864723,false
93,Santo Antônio de Jesus,2922201,Muniz Ferreira,BA,-39.112982,-12.997304,false
533,Ibotirama,2922250,Muquém de São Francisco,BA,-43.55186,-12.068261,false
57,Santo Amaro,2922300,Muritiba,BA,-38.988689,-12.623372,false
54,Brejões,2922409,Mutuípe,BA,-39.504164,-13.229373,false
93,Santo Antônio de Jesus,2922508,Nazaré,BA,-39.010623,-13.035148,false
350,Cairu,2922607,Nilo Peçanha,BA,-39.112986,-13.604494,false
594,Cansanção,2922656,Nordestina,BA,-39.429131,-10.832054,false
362,Vitória da Conquista,2922706,Nova Canaã,BA,-40.145175,-14.793598,false
708,Capim Grosso,2922730,Nova Fátima,BA,-39.632217,-11.608398,false
350,Cairu,2922755,Nova Ibiá,BA,-39.625686,-13.809907,false
54,Brejões,2922805,Nova Itarana,BA,-40.06925,-13.03305,false
539,Itaberaba,2922854,Nova Redenção,BA,-41.06886,-12.818868,false
469,Tobias Barreto,2922904,Nova Soure,BA,-38.484614,-11.238008,false
453,Mucuri,2923001,Nova Viçosa,BA,-39.372012,-17.893392,false
614,Ibitiara,2923035,Novo Horizonte,BA,-42.167788,-12.801997,false
367,Lagarto,2923050,Novo Triunfo,BA,-38.415581,-10.342018,false
7,Alagoinhas,2923100,Olindina,BA,-38.33108,-11.358306,false
415,Oliveira dos Brejinhos,2923209,Oliveira dos Brejinhos,BA,-42.89702,-12.320589,true
7,Alagoinhas,2923308,Ouriçangas,BA,-38.628417,-12.006852,false
620,Ourolândia,2923357,Ourolândia,BA,-41.081812,-10.964618,true
520,Guanambi,2923407,Palmas de Monte Alto,BA,-43.170512,-14.257351,false
623,Seabra,2923506,Palmeiras,BA,-41.577337,-12.510071,false
627,Livramento de Nossa Senhora,2923605,Paramirim,BA,-42.240649,-13.442427,false
533,Ibotirama,2923704,Paratinga,BA,-43.182025,-12.690697,false
367,Lagarto,2923803,Paripiranga,BA,-37.870448,-10.675992,false
159,Itabuna,2923902,Pau Brasil,BA,-39.648782,-15.463619,false
246,Paulo Afonso,2924009,Paulo Afonso,BA,-38.218329,-9.403332,true
107,Feira de Santana,2924058,Pé de Serra,BA,-39.609425,-11.831179,false
7,Alagoinhas,2924108,Pedrão,BA,-38.649001,-12.143587,false
246,Paulo Afonso,2924207,Pedro Alexandre,BA,-37.899262,-10.010072,false
636,Abaíra,2924306,Piatã,BA,-41.770623,-13.164457,false
664,Pilão Arcado,2924405,Pilão Arcado,BA,-42.484757,-9.997771,true
520,Guanambi,2924504,Pindaí,BA,-42.687033,-14.489988,false
549,Senhor do Bonfim,2924603,Pindobaçu,BA,-40.357159,-10.734207,false
708,Capim Grosso,2924652,Pintadas,BA,-39.908239,-11.808037,false
350,Cairu,2924678,Piraí do Norte,BA,-39.374522,-13.761225,false
431,Caculé,2924702,Piripá,BA,-41.724866,-14.946871,false
644,Piritiba,2924801,Piritiba,BA,-40.551328,-11.737234,true
54,Brejões,2924900,Planaltino,BA,-40.368397,-13.256609,false
362,Vitória da Conquista,2925006,Planalto,BA,-40.48464,-14.67017,false
362,Vitória da Conquista,2925105,Poções,BA,-40.365127,-14.522325,false
7,Alagoinhas,2925204,Pojuca,BA,-38.327167,-12.429263,false
549,Senhor do Bonfim,2925253,Ponto Novo,BA,-40.135393,-10.867148,false
268,Porto Seguro,2925303,Porto Seguro,BA,-39.062114,-16.449056,true
542,Itapetinga,2925402,Potiraguá,BA,-39.87566,-15.592456,false
334,Teixeira de Freitas,2925501,Prado,BA,-39.229238,-17.329564,false
538,Irecê,2925600,Presidente Dutra,BA,-41.990931,-11.296504,false
431,Caculé,2925709,Presidente Jânio Quadros,BA,-41.682443,-14.685395,false
93,Santo Antônio de Jesus,2925758,Presidente Tancredo Neves,BA,-39.42406,-13.470842,false
752,Conceição do Coité,2925808,Queimadas,BA,-39.626407,-10.976391,false
506,Euclides da Cunha,2925907,Quijingue,BA,-39.206609,-10.751672,false
708,Capim Grosso,2925931,Quixabeira,BA,-40.121497,-11.408685,false
93,Santo Antônio de Jesus,2925956,Rafael Jambeiro,BA,-39.500636,-12.407417,false
664,Pilão Arcado,2926004,Remanso,BA,-42.079668,-9.623907,false
752,Conceição do Coité,2926103,Retirolândia,BA,-39.424178,-11.489667,false
38,Barreiras,2926202,Riachão das Neves,BA,-44.91647,-11.746248,false
107,Feira de Santana,2926301,Riachão do Jacuípe,BA,-39.383035,-11.805979,false
432,Caetité,2926400,Riacho de Santana,BA,-42.938347,-13.606588,false
469,Tobias Barreto,2926509,Ribeira do Amparo,BA,-38.430554,-11.039158,false
739,Ribeira do Pombal,2926608,Ribeira do Pombal,BA,-38.536099,-10.836278,true
501,Encruzilhada,2926657,Ribeirão do Largo,BA,-40.74386,-15.46406,false
667,Brumado,2926707,Rio de Contas,BA,-41.818791,-13.588608,false
